12.7049861395097	21.7029599721174
12.7049861395097	21.7029599721174
12.7049861395097	21.7029599721174
12.7049861395097	21.7029599721174
-1	-1
4.68709142757437	20.8590210471974
3.07271164480767	9.6936303865132
5.85905293753757	20.6995275212203
10.5849682356104	25.0938949329554
12.1041017355099	0.875885561211023
16.3182297754329	22.5876146767007
12.7694372606311	29.6695456375593
20.6615118451039	22.5289144132686
6.39875007536837	8.65317176457737
26.3841506129314	23.7486200773942
1.14583193153848	3.39570486180337
20.2238694686259	13.6208412765519
12.7133758035581	27.2883332584285
16.9077982438906	9.0438864017525
4.49814584499193	8.87066837806167
6.21034417618473	4.1908476395089
24.0887555373743	0.907886416818813
29.0584267463421	20.4721208105501
9.63158395205753	6.61163410800177
20.8722375981897	8.21121756137603
26.3328781847825	14.9166703919834
26.8733310172808	1.91642217180672
2.85631160397008	17.3654889629297
1.49195856924218	4.68628105553903
5.37163578041553	17.8160642614641
26.3848942684059	21.0928313472876
3.25095607038049	3.36925472189217
12.8261928751499	12.6169943053139
28.7507227277982	20.9338713459231
16.1505701208662	12.6206516626314
-1	-1
0.336726452914563	9.3025329880779
